,ID,year,month,location,no2,o3,co,so2,pm10,pm2.5,address,Y,pop_men<10s,pop_men10s,pop_men20s,pop_men30s,pop_men40s,pop_men50s,pop_men60s,pop_men>70s,pop_women<10s,pop_women10s,pop_women20s,pop_women30s,pop_women40s,pop_women50s,pop_women60s,pop_women>70s,x,y,height,road,tree,building,river,a_d_classification,car_sedan,car_van,car_twowheels,car_special,car_truck,gu
2056,2057,2022,10,성북구,0.023483871,0.023741935,0.429032258,0.00283871,23.80645161,13.58064516,서울 성북구 삼양로2길 70 길음2동 주민센터,1,869.7726815,484.9174495,898.7960137,654.8094779,755.7135584,809.4836658,572.9528284,927.728876,774.1673858,424.2133148,1239.795903,709.7930448,827.5469989,841.7287876,702.3023553,1576.953241,37.60681328,127.0272803,34,1,0,1,0,11080,107410,4335,24079,281,10660,성북구
2057,2058,2022,10,세곡,0.022612903,0.011451613,0.822580645,0.002741935,27.16129032,13.83870968,서울 강남구 밤고개로 337 (세곡사거리),1,1203.019327,775.7348573,757.0704831,1075.73866,1370.470781,1182.216098,636.6780908,1005.415601,1086.077337,676.8477204,954.6791984,1142.986938,1382.681002,1014.572555,755.5185003,1549.007238,37.46408289,127.1090843,23,1,0,0,0,11230,226343,4804,16194,472,15737,강남구
2058,2059,2022,10,송파구,0.023967742,0.021032258,0.441935484,0.002354839,26.64516129,14.22580645,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),1,1282.973158,652.0655303,660.4956481,1027.128572,1228.013102,989.2962934,740.8901033,1055.627768,1177.600917,609.6501951,813.452093,1178.390011,1259.700412,1046.57764,940.3370723,1599.956593,37.50272901,127.0925211,14,1,0,1,0,11240,213370,6238,19568,712,29711,송파구
2059,2060,2022,10,시흥대로,0.0381,0.0167,0.54,0.00335,32.15,16.15,서울 금천구 독산동 996-9 한양수자인아파트 앞,2,585.1522726,274.1654094,476.211471,854.7398258,761.6651171,734.8867013,623.0934932,815.1782894,513.0693665,255.027761,562.6985419,788.6754345,652.8143042,701.4699368,704.9384335,1217.253036,37.47496364,126.8986765,26,1,0,1,0,11180,74340,3518,12133,287,13253,금천구
2060,2061,2022,10,영등포구,0.023709677,0.022612903,0.435483871,0.002806452,26.19354839,13.19354839,서울 영등포구 당산로 123 영등포구청 (당산동3가),1,764.4943068,341.6560254,651.018669,1202.477154,1095.930086,872.1449192,640.5198704,907.9210754,782.3746134,331.1434154,863.8694441,1178.445675,931.566971,790.641498,732.1184375,1330.109507,37.52596316,126.8963671,8,1,1,1,0,11190,120956,4288,15228,1085,18333,영등포구
2061,2062,2022,10,영등포로,0.02883871,0.018580645,0.5,0.003129032,28.32258065,16.74193548,서울 영등포구 영중로 37 (영등포시장사거리),2,764.4943068,341.6560254,651.018669,1202.477154,1095.930086,872.1449192,640.5198704,907.9210754,782.3746134,331.1434154,863.8694441,1178.445675,931.566971,790.641498,732.1184375,1330.109507,37.51948008,126.9047117,9,1,0,1,0,11190,120956,4288,15228,1085,18333,영등포구
2062,2063,2022,10,올림픽공원,0.019870968,0.025580645,0.661290323,0.002806452,23.90322581,14.32258065,서울 송파구 올림픽로 424 (서울역사편찬원),1,1282.973158,652.0655303,660.4956481,1027.128572,1228.013102,989.2962934,740.8901033,1055.627768,1177.600917,609.6501951,813.452093,1178.390011,1259.700412,1046.57764,940.3370723,1599.956593,37.5203397,127.1155179,17,1,0,1,0,11240,213370,6238,19568,712,29711,송파구
2063,2064,2022,10,용산구,0.020225806,0.024612903,0.422580645,0.003193548,25.87096774,13.29032258,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,1,473.3941722,230.5512859,551.2078367,768.0958512,733.1793597,612.1778762,420.955977,567.9535665,453.1837897,218.3642625,689.6500544,816.0160411,667.3535956,577.7878685,484.035377,981.0297708,37.53485709,127.0002687,49,0,0,1,0,11030,66949,2188,15671,149,6226,용산구
2064,2065,2022,10,은평구,0.013580645,0.025516129,0.270967742,0.002483871,22.09677419,11.22580645,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),1,999.9012923,556.6724323,712.2558141,905.8743808,1057.875324,991.833846,800.7988563,1225.543757,941.9818417,522.1851421,915.6627597,1052.991991,1126.95506,1116.962553,1012.434156,2134.666962,37.60987179,126.9343249,33,1,1,0,0,11120,117243,4253,19735,358,12391,은평구
2065,2066,2022,10,자연사박물관,0.016612903,0.02983871,0.6,0.003032258,21.16129032,10.64516129,서울 서대문구 연희로32길 51 (서대문자연사박물관),1,821.0253111,402.5159899,997.6157525,865.4358442,941.517753,862.7723733,634.3533389,946.9658836,817.8283161,405.1326585,1719.150093,988.8586154,944.6270843,915.7815475,786.2282908,1647.774954,37.57675199,126.9378582,75,0,0,1,0,11130,79213,2751,13589,231,7940,서대문구
2066,2067,2022,10,정릉로,0.028387097,0.016645161,0.493548387,0.002741935,26.77419355,14.80645161,서울 성북구 돈암동 8-164번지,1,869.7726815,484.9174495,898.7960137,654.8094779,755.7135584,809.4836658,572.9528284,927.728876,774.1673858,424.2133148,1239.795903,709.7930448,827.5469989,841.7287876,702.3023553,1576.953241,37.60352172,127.0259508,34,1,0,1,0,11080,107410,4335,24079,281,10660,성북구
2067,2068,2022,10,종로,0.023,0.018806452,0.493548387,0.003032258,25.41935484,11.64516129,서울 종로구 종로 169 (종묘주차장 앞),1,306.3766958,159.4534793,512.5023848,439.3317324,450.4970009,486.5877311,348.5123032,500.8611008,279.3134516,164.7163537,706.6010072,413.7514602,427.2588655,427.4351,372.1908972,789.1625393,37.57091931,126.9965554,21,1,1,1,0,11010,41333,3526,13007,259,4987,종로구
2068,2069,2022,10,종로구,0.020258065,0.025,0.435483871,0.002935484,22.90322581,12.48387097,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",1,306.3766958,159.4534793,512.5023848,439.3317324,450.4970009,486.5877311,348.5123032,500.8611008,279.3134516,164.7163537,706.6010072,413.7514602,427.2588655,427.4351,372.1908972,789.1625393,37.57206117,127.0050313,20,0,0,1,0,11010,41333,3526,13007,259,4987,종로구
2069,2070,2022,10,중구,0.02216129,0.023451613,0.403225806,0.002096774,23.16129032,13.64516129,서울 중구 덕수궁길 15 시청서소문별관 3동,1,327.8326512,141.7633961,420.2147755,548.9504538,570.0865138,482.5395888,340.9759497,478.1118888,300.1711432,131.0398632,572.9209699,566.0856966,490.2201854,418.0584346,383.4898088,734.7564987,37.56455419,126.9756136,31,1,0,1,0,11020,48604,2865,14172,405,7477,중구
2070,2071,2022,10,중랑구,0.017645161,0.026677419,0.325806452,0.002258065,23.48387097,14,서울 중랑구 용마산로 369 건강가정지원센터,1,798.3936089,390.7627804,618.0585752,847.6110149,880.3005381,842.9679575,747.4083879,1092.572517,723.999202,347.2158026,753.4450024,902.9761097,828.8709522,921.5651131,917.380455,1699.331597,37.58491272,127.0940363,37,1,0,1,0,11070,96362,4058,25341,532,14796,중랑구
2071,2072,2022,10,천호대로,0.029096774,0.015387097,0.441935484,0.002903226,27.09677419,13.4516129,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),1,1097.167697,617.2826724,632.3877449,902.3631693,1099.268016,961.7880223,815.5794838,1197.683998,974.2485045,536.0078244,761.6916901,1006.616515,1171.495194,1021.852501,1019.421755,1849.359045,37.53415608,127.1393358,20,1,0,1,0,11250,133027,4431,17403,411,14996,강동구
2072,2073,2022,10,한강대로,0.026548387,0.021354839,0.490322581,0.002129032,28.96774194,12.16129032,서울 용산구 한강대로 405 (서울역 앞),1,473.3941722,230.5512859,551.2078367,768.0958512,733.1793597,612.1778762,420.955977,567.9535665,453.1837897,218.3642625,689.6500544,816.0160411,667.3535956,577.7878685,484.035377,981.0297708,37.5548376,126.9717326,26,1,0,1,0,11030,66949,2188,15671,149,6226,용산구
2073,2074,2022,10,항동,0.014516129,0.025548387,0.438709677,0.003032258,25.87096774,11.93548387,서울 구로구 연동로 240 (푸른수목원 내),1,895.3905095,396.6319445,631.4717591,1119.733853,1125.570972,983.2641484,793.7162114,1055.719707,899.6291428,390.9829512,831.4524086,1086.758616,949.1611133,924.5797735,898.2398327,1576.618144,37.48196844,126.8236695,24,1,1,1,0,11170,124837,5170,15018,448,16993,구로구
2074,2075,2022,10,행주,0.016,0.020482759,0.7,0.002689655,24.86206897,11.82758621,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),1,"1,080","1,341","1,622","2,105","2,729","2,669","2,441","1,523","1,017","1,232","1,357","1,802","2,145","2,219","2,269","1,990",37.60908701,126.7863203,19,0,1,0,1,31230,0,0,0,0,0,고촌읍
2075,2076,2022,10,화랑로,0.031387097,0.014645161,0.458064516,0.00283871,23.74193548,12.41935484,서울 노원구 화랑로 429 태능입구역 8번 출구,2,998.7424976,663.679528,941.4938302,787.6458754,938.0586645,1028.84963,800.2951365,1252.103616,976.6621243,627.49978,1045.620347,891.0610835,1055.567104,1184.269606,1025.698457,2130.150417,37.6177942,127.0751588,19,1,0,1,0,11110,134851,4642,15386,479,12546,노원구
2076,2077,2022,11,강남구,0.030966667,0.019066667,0.473333333,0.003433333,38.83333333,21.53333333,서울 강남구 학동로 426 강남구청 별관 1동,2,1201.883341,776.1766529,739.1698055,1081.270962,1395.610713,1201.841361,639.9837612,1007.757292,1097.710188,685.5972035,943.7318697,1152.23111,1389.537326,1021.688678,762.0368195,1561.790159,37.51796816,127.0470598,29,1,0,1,0,11230,226719,4787,16296,476,15729,강남구
2077,2078,2022,11,강남대로,0.036666667,0.009733333,0.736666667,0.0033,44.8,24.93333333,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),2,1181.221651,640.7645985,660.0474893,865.7077987,1164.646516,1046.161039,604.0426615,933.4586735,1098.224633,600.9181352,763.7121007,933.6547169,1211.467243,930.8650665,697.273842,1436.120269,37.48182784,127.0359572,28,1,1,1,0,11220,156331,4010,11676,425,15865,서초구
2078,2079,2022,11,강동구,0.024733333,0.015366667,0.453333333,0.002966667,39.8,23.2,서울 강동구 구천면로 42길 59 천호1동 주민센터,2,1110.979904,625.7018041,623.4996599,902.8565952,1106.122253,958.8595061,813.1787868,1199.874871,979.8986499,539.4608772,752.659997,1012.075485,1182.28389,1023.430069,1027.179128,1859.775126,37.54500381,127.1368198,27,0,0,1,0,11250,133273,4440,17392,411,14989,강동구
2079,2080,2022,11,강변북로,0.036033333,0.0124,0.533333333,0.003333333,42.8,23.33333333,서울 성동구 강변북로 257 한강사업본부 옆,2,650.4082698,267.7518247,909.2838255,788.8665739,818.7044316,656.8160876,533.3153239,700.2487894,626.2058924,271.3869904,1204.644061,858.9647069,767.2237751,680.5117312,600.1614424,1154.18833,37.53896166,127.0416039,16,1,1,1,1,11040,91050,3039,17240,283,10864,성동구
2080,2081,2022,11,강북구,0.0208,0.023166667,0.52,0.0028,36.4,19.4,서울 강북구 삼양로 139길 49 우이동 주민센터,2,716.8829379,392.4724874,692.7874205,680.7723323,809.6232723,878.7010754,708.4874785,1266.996808,664.2153674,365.6981221,964.1255549,719.8655423,793.089139,938.8774885,911.1932669,2074.744008,37.64793425,127.0118697,43,0,1,1,0,11090,63173,3222,18118,243,8605,강북구
2081,2082,2022,11,강서구,0.030333333,0.018066667,0.573333333,0.0035,45.46666667,22.8,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,2,1087.842114,494.4331807,631.3840698,1176.832518,1182.787789,882.2391658,737.2348943,1127.141052,1053.603219,463.7573765,859.1303323,1285.599721,1116.442784,899.877986,906.5675385,1805.559473,37.54466973,126.8351791,20,0,0,1,0,11160,179246,6069,18399,634,21462,강서구
2082,2083,2022,11,공항대로,0.0358,0.013133333,0.563333333,0.003133333,44.43333333,23.63333333,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,2,1087.842114,494.4331807,631.3840698,1176.832518,1182.787789,882.2391658,737.2348943,1127.141052,1053.603219,463.7573765,859.1303323,1285.599721,1116.442784,899.877986,906.5675385,1805.559473,37.55964945,126.8287913,9,1,0,1,0,11160,179246,6069,18399,634,21462,강서구
2083,2084,2022,11,관악구,0.033428571,0.01575,0.592857143,0.003214286,44.21428571,21.82142857,서울 관악구 신림동길 14 신림동 주민센터,2,587.1461744,289.540736,1064.010885,1378.04077,941.7854911,786.8972725,562.4108167,914.6703271,569.9232478,274.5925406,1360.431169,1175.628201,781.0420525,729.2813325,680.816153,1410.056432,37.487396,126.9271139,20,0,0,1,0,11210,102984,3755,21842,342,11702,관악구
2084,2085,2022,11,관악산,0.010833333,0.042366667,0.246666667,0.003433333,36.42857143,18.76666667,과천시 자하동길 64 (관악산 중계소),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.44112664,126.9644471,588,0,1,0,0,31110,0,0,0,0,0,관악구
2085,2086,2022,11,광진구,0.0224,0.016766667,0.63,0.0025,36.66666667,21.33333333,서울 광진구 광나루로 571 구의 아리수정수센터,2,746.2119558,397.7381982,826.4725491,973.1888398,896.8875678,865.5801087,660.1253298,907.7430489,735.3234862,405.2567653,1090.195284,1062.732505,959.8763302,899.49607,797.4411542,1399.006314,37.54594731,127.0929507,40,0,1,1,0,11050,83944,2783,19029,385,11460,광진구
2086,2087,2022,11,구로구,0.0258,0.0175,0.44,0.0031,46.93333333,23.2,서울 구로구 가마산로 27길 45 구로고등학교,2,902.8463062,398.9031171,629.135346,1148.136194,1140.137314,992.6376373,800.1623651,1064.89204,897.9234651,389.5630882,841.46073,1115.472418,955.1236698,929.5106778,904.3330182,1583.410624,37.49884008,126.8903092,10,0,0,1,0,11170,125355,5154,14993,454,16974,구로구
2087,2088,2022,11,금천구,0.023666667,0.018633333,0.496666667,0.003133333,37.23333333,23.26666667,서울 금천구 금하로21길 20 시흥5동 주민센터,2,588.6921983,275.2994213,472.692937,859.5049783,773.1695097,735.8671343,624.281997,821.8456747,504.0083503,252.2282647,558.399942,800.6340853,656.895746,706.8420867,708.0206063,1215.194288,37.45233457,126.9080537,25,0,0,1,0,11180,74442,3496,12193,284,13228,금천구
2088,2089,2022,11,남산,0.024,0.026466667,0.853333333,0.002966667,38,21.86666667,서울 용산구 남산공원길 103 (서울타워 별관 2층),2,479.3437181,233.4181917,483.4823629,708.3820812,721.674126,608.2807569,419.6373567,570.5980779,454.9709802,219.4623873,616.2559587,784.7007798,669.4196919,582.7931679,483.5728727,980.6435529,37.5511821,126.9876498,260,0,1,0,0,11030,67005,2176,15602,152,6226,용산구
2089,2090,2022,11,노원구,0.031333333,0.017766667,0.563333333,0.0034,39.33333333,25.03333333,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),2,1003.492588,663.7472789,933.9674572,785.5695789,943.8926184,1029.099729,800.4926982,1256.886506,980.9236679,629.7706812,1049.931565,892.8221588,1064.799645,1187.33078,1027.104877,2143.390477,37.65748313,127.0678641,30,0,0,1,0,11110,134947,4626,15348,483,12520,노원구
2090,2091,2022,11,도봉구,0.022,0.021533333,0.57,0.002966667,34.9,20.66666667,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,2,738.180439,407.2370962,612.0397231,577.3142214,701.3419264,711.0511179,681.8869745,1085.537683,642.4658869,354.4268281,681.1895548,637.6774248,687.1139688,823.4368355,844.4923574,1710.531016,37.6542176,127.0290801,67,0,1,0,0,11100,81677,3244,13261,335,10462,도봉구
2091,2092,2022,11,도산대로,0.0326,0.013966667,0.636666667,0.003066667,45.63333333,25.53333333,서울 강남구 도산대로 104 신사역2번출구 앞,2,1201.883341,776.1766529,739.1698055,1081.270962,1395.610713,1201.841361,639.9837612,1007.757292,1097.710188,685.5972035,943.7318697,1152.23111,1389.537326,1021.688678,762.0368195,1561.790159,37.51607746,127.0203412,24,1,0,1,0,11230,226719,4787,16296,476,15729,강남구
2092,2093,2022,11,동대문구,0.029066667,0.0189,0.563333333,0.0036,37.96666667,21.93333333,서울 동대문구 천호대로13길 43 용두초등학교,2,752.0885926,374.8014074,1181.214632,796.4646776,896.4606743,811.7128002,671.2815412,1051.653176,742.5717876,373.325316,1773.951556,841.8872067,839.7108976,791.739471,751.6788702,1666.190351,37.57640498,127.028382,18,1,0,1,0,11060,83717,3109,24333,258,12227,동대문구
2093,2094,2022,11,동작구,0.030866667,0.019266667,0.503333333,0.003566667,41.13333333,23.53333333,서울 동작구 사당로16아길 6 사당4동 주민센터,2,865.9512344,405.0287409,997.4078393,1017.239061,969.4940033,883.0983238,633.4256169,1063.673177,853.3082587,391.0556129,1269.836342,1043.800059,938.5089293,881.3586847,846.2012102,1698.523278,37.48097575,126.9716337,26,0,0,1,0,11200,94992,2692,13951,362,8090,동작구
2094,2095,2022,11,동작대로,0.0397,0.014,0.676666667,0.003166667,45.83333333,26.6,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,2,865.9512344,405.0287409,997.4078393,1017.239061,969.4940033,883.0983238,633.4256169,1063.673177,853.3082587,391.0556129,1269.836342,1043.800059,938.5089293,881.3586847,846.2012102,1698.523278,37.48945977,126.9824745,12,1,0,1,0,11200,94992,2692,13951,362,8090,동작구
2095,2096,2022,11,마포구,0.030866667,0.017533333,0.543333333,0.0033,34.6,22.6,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,2,828.4716823,472.100199,1036.979727,1086.925284,1112.552308,927.0509244,584.5411069,843.8635919,764.1635356,431.8815494,1544.983613,1248.562573,1130.872818,920.5854438,679.0389727,1457.205341,37.55558837,126.9055913,8,0,0,1,0,11140,105695,3506,14118,658,11948,마포구
2096,2097,2022,11,마포아트센터,0.029433333,0.022033333,0.703333333,0.0034,41.43333333,21.4,서울 마포구 대흥로20길 28 (마포아트센터),2,828.4716823,472.100199,1036.979727,1086.925284,1112.552308,927.0509244,584.5411069,843.8635919,764.1635356,431.8815494,1544.983613,1248.562573,1130.872818,920.5854438,679.0389727,1457.205341,37.54990609,126.9455338,17,1,0,1,0,11140,105695,3506,14118,658,11948,마포구
2097,2098,2022,11,북한산,0.012066667,0.030566667,0.223333333,0.002766667,29.16666667,17.6,서울 강북구 삼양로 181길 387 (우이령 전경대 위),2,716.8829379,392.4724874,692.7874205,680.7723323,809.6232723,878.7010754,708.4874785,1266.996808,664.2153674,365.6981221,964.1255549,719.8655423,793.089139,938.8774885,911.1932669,2074.744008,37.67901408,127.002294,114,0,1,0,0,11090,63173,3222,18118,243,8605,강북구
2098,2099,2022,11,서대문구,0.023066667,0.0206,0.76,0.0038,37.03333333,20.83333333,서울 서대문구 세검정로4길 32 (홍제3동 주민센터),2,813.104325,400.1194612,1002.732319,866.0967402,962.0990969,873.141181,636.4800636,948.0410274,809.265355,402.4719183,1780.133775,1001.22212,951.6848676,923.0012469,791.5318052,1652.541806,37.59376657,126.9496911,44,0,0,1,0,11130,79504,2751,13569,236,7932,서대문구
