,ID,year,month,location,no2,o3,co,so2,pm10,pm2.5,address,Y,pop_men<10s,pop_men10s,pop_men20s,pop_men30s,pop_men40s,pop_men50s,pop_men60s,pop_men>70s,pop_women<10s,pop_women10s,pop_women20s,pop_women30s,pop_women40s,pop_women50s,pop_women60s,pop_women>70s,x,y,height,road,tree,building,river,car_sedan,car_van,car_twowheels,car_special,car_truck,gu,tax,rain_count,total_rain
1851,1852,2022,6,관악구,0.013933333,0.0356,0.35,0.002533333,23.6,12.4,서울 관악구 신림동길 14 신림동 주민센터,2,594.93 ,294.65 ,1063.71 ,1406.51 ,951.27 ,804.39 ,588.85 ,975.11 ,599.78 ,290.29 ,1368.81 ,1162.25 ,799.84 ,758.45 ,720.38 ,1480.27 ,37.487396,126.9271139,20,0,0,1,0,102445,3826,21681,330,11693,관악구,473021.41,21,737.5
1852,1853,2022,6,관악산,0.006366667,0.048733333,0.376666667,0.0021,21.5,12.4,과천시 자하동길 64 (관악산 중계소),2,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,37.44112664,126.9644471,588,0,1,0,0,0,0,0,0,0,관악구,473021.41,21,737.5
1853,1854,2022,6,광진구,0.011666667,0.034533333,0.34,0.003033333,22.16666667,12.43333333,서울 광진구 광나루로 571 구의 아리수정수센터,2,742.16 ,396.76 ,850.94 ,989.76 ,939.78 ,894.37 ,680.57 ,937.41 ,779.95 ,430.46 ,1102.97 ,1081.31 ,971.60 ,914.51 ,829.37 ,1474.48 ,37.54594731,127.0929507,40,0,1,1,0,83886,2868,19027,358,12215,광진구,585258.72,13,446
1854,1855,2022,6,구로구,0.0096,0.038033333,0.32,0.001633333,21.2,9.366666667,서울 구로구 가마산로 27길 45 구로고등학교,2,953.81 ,421.64 ,662.33 ,1161.51 ,1147.27 ,1001.32 ,817.98 ,1105.13 ,936.00 ,407.11 ,847.23 ,1095.25 ,971.37 ,948.32 ,933.22 ,1664.49 ,37.49884008,126.8903092,10,0,0,1,0,123365,5262,15093,443,16891,구로구,695321.22,20,790.5
1855,1856,2022,6,금천구,0.0149,0.037533333,0.303333333,0.002833333,19.46666667,10.4,서울 금천구 금하로21길 20 시흥5동 주민센터,2,573.28 ,273.06 ,519.48 ,858.08 ,769.92 ,749.78 ,635.04 ,859.68 ,554.89 ,276.29 ,597.32 ,813.86 ,669.39 ,721.88 ,720.54 ,1276.46 ,37.45233457,126.9080537,25,0,0,1,0,73844,3588,11615,274,13221,금천구,591185.18,23,739.5
1856,1857,2022,6,남산,0.0128,0.043633333,0.306666667,0.001766667,19.1,9.166666667,서울 용산구 남산공원길 103 (서울타워 별관 2층),2,483.84 ,235.21 ,548.54 ,764.67 ,746.49 ,625.86 ,430.28 ,607.24 ,452.99 ,219.93 ,674.07 ,827.05 ,684.79 ,596.30 ,505.93 ,1028.27 ,37.5511821,126.9876498,260,0,1,0,0,66879,2125,15819,155,6542,용산구,1239146.6,24,718.5
1857,1858,2022,6,노원구,0.0125,0.036366667,0.33,0.0022,22.56666667,13.36666667,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),2,1069.24 ,705.81 ,953.45 ,804.14 ,960.85 ,1051.51 ,842.97 ,1306.30 ,1044.04 ,666.90 ,1046.73 ,909.59 ,1085.62 ,1221.30 ,1071.89 ,2242.16 ,37.65748313,127.0678641,30,0,0,1,0,134702,4711,15358,475,12598,노원구,467794.46,24,941.5
1858,1859,2022,6,도봉구,0.009933333,0.0361,0.563333333,0.002166667,20.93333333,11.83333333,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,2,759.36 ,418.89 ,633.51 ,601.11 ,717.33 ,738.22 ,714.28 ,1133.34 ,663.94 ,367.14 ,699.35 ,656.12 ,707.14 ,865.62 ,874.47 ,1790.03 ,37.6542176,127.0290801,67,0,1,0,0,81562,3325,13271,326,10529,도봉구,296879.29,11,492
1859,1860,2022,6,도산대로,0.0183,0.031266667,0.41,0.002066667,26.13333333,12.23333333,서울 강남구 도산대로 104 신사역2번출구 앞,2,1246.06 ,801.01 ,804.99 ,1126.31 ,1425.57 ,1220.74 ,664.63 ,1034.43 ,1127.29 ,705.99 ,1011.88 ,1192.26 ,1438.60 ,1046.21 ,802.92 ,1617.09 ,37.51607746,127.0203412,24,1,0,1,0,226229,4911,16001,456,15473,강남구,4870050.5,36,1323.5
1860,1861,2022,6,동대문구,0.013733333,0.039266667,0.33,0.002266667,24.93333333,12.86666667,서울 동대문구 천호대로13길 43 용두초등학교,2,781.75 ,390.49 ,1127.94 ,806.24 ,898.26 ,827.30 ,696.99 ,1102.68 ,751.94 ,379.46 ,1648.21 ,841.75 ,843.54 ,815.00 ,789.02 ,1732.83 ,37.57640498,127.028382,18,1,0,1,0,82815,3144,24161,237,12245,동대문구,535952.2,22,861
1861,1862,2022,6,동작구,0.011833333,0.037733333,0.29,0.002233333,22.9,13.93333333,서울 동작구 사당로16아길 6 사당4동 주민센터,2,904.38 ,424.56 ,983.66 ,1047.14 ,970.66 ,899.13 ,669.70 ,1120.07 ,872.97 ,403.21 ,1235.10 ,1070.92 ,966.42 ,904.75 ,889.68 ,1787.79 ,37.48097575,126.9716337,26,0,0,1,0,95162,2751,14666,364,8226,동작구,560523.28,23,726
1862,1863,2022,6,동작대로,0.027241379,0.030758621,0.413793103,0.002448276,27.53571429,13.4137931,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,2,904.38 ,424.56 ,983.66 ,1047.14 ,970.66 ,899.13 ,669.70 ,1120.07 ,872.97 ,403.21 ,1235.10 ,1070.92 ,966.42 ,904.75 ,889.68 ,1787.79 ,37.48945977,126.9824745,12,1,0,1,0,95162,2751,14666,364,8226,동작구,560523.28,23,726
1863,1864,2022,6,마포구,0.014666667,0.037066667,0.296666667,0.0023,20.7,10.26666667,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,2,875.77 ,498.08 ,1080.70 ,1124.21 ,1158.40 ,949.69 ,603.50 ,882.31 ,840.33 ,473.89 ,1573.98 ,1277.36 ,1175.89 ,957.96 ,715.90 ,1524.08 ,37.55558837,126.9055913,8,0,0,1,0,105514,3541,17577,380,11975,마포구,1014426.64,23,712.5
1864,1865,2022,6,마포아트센터,0.014333333,0.044566667,0.286666667,0.001933333,22.36666667,10.7,서울 마포구 대흥로20길 28 (마포아트센터),2,875.77 ,498.08 ,1080.70 ,1124.21 ,1158.40 ,949.69 ,603.50 ,882.31 ,840.33 ,473.89 ,1573.98 ,1277.36 ,1175.89 ,957.96 ,715.90 ,1524.08 ,37.54990609,126.9455338,17,1,0,1,0,105514,3541,17577,380,11975,마포구,1014426.64,23,712.5
1865,1866,2022,6,북한산,0.0057,0.03615,0.3,0.00225,14.65,8.7,서울 강북구 삼양로 181길 387 (우이령 전경대 위),2,739.33 ,405.91 ,714.41 ,703.44 ,841.57 ,888.37 ,734.82 ,1345.55 ,698.68 ,384.41 ,958.12 ,732.21 ,809.83 ,984.21 ,935.69 ,2206.00 ,37.67901408,127.002294,114,0,1,0,0,63084,3237,17928,223,8642,강북구,289940.26,11,437
1866,1867,2022,6,서대문구,0.009966667,0.0352,0.416666667,0.003333333,20.76666667,9.833333333,서울 서대문구 세검정로4길 32 (홍제3동 주민센터),2,832.47 ,407.22 ,1003.88 ,891.76 ,977.07 ,887.01 ,663.27 ,998.13 ,843.32 ,419.90 ,1632.72 ,1027.33 ,948.33 ,947.61 ,829.11 ,1738.42 ,37.59376657,126.9496911,44,0,0,1,0,78561,2776,13443,437,7991,서대문구,502798.77,12,358.5
1867,1868,2022,6,서울숲,0.011866667,0.0355,0.46,0.0021,24.66666667,8.3,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),2,679.93 ,279.06 ,935.61 ,818.45 ,830.03 ,676.35 ,541.23 ,727.21 ,638.82 ,277.67 ,1186.51 ,886.37 ,784.11 ,700.43 ,624.91 ,1210.71 ,37.54307015,127.0417991,12,0,1,0,0,91842,3070,17300,279,10797,성동구,894247.01,24,838
1868,1869,2022,6,서초구,0.0122,0.0369,0.303333333,0.001933333,22.06666667,12.89655172,서울 서초구 신반포로15길 16 반포 2동 주민센터,2,1199.50 ,653.20 ,741.58 ,909.37 ,1204.92 ,1067.98 ,625.68 ,966.10 ,1125.22 ,614.09 ,830.17 ,981.92 ,1245.58 ,958.17 ,740.10 ,1501.18 ,37.50458542,126.9944717,10,0,0,1,0,156051,4088,11802,425,15980,서초구,2611032.78,25,798
1869,1870,2022,6,성동구,0.015466667,0.0393,0.303333333,0.003,24.43333333,12.63333333,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,2,679.93 ,279.06 ,935.61 ,818.45 ,830.03 ,676.35 ,541.23 ,727.21 ,638.82 ,277.67 ,1186.51 ,886.37 ,784.11 ,700.43 ,624.91 ,1210.71 ,37.54203238,127.0496885,11,0,0,1,0,91842,3070,17300,279,10797,성동구,894247.01,24,838
1870,1871,2022,6,성북구,0.015,0.033966667,0.396666667,0.002233333,24.1,13.76666667,서울 성북구 삼양로2길 70 길음2동 주민센터,2,886.85 ,494.88 ,879.10 ,671.78 ,779.80 ,817.92 ,601.12 ,974.10 ,799.61 ,437.67 ,1207.60 ,729.09 ,835.20 ,856.55 ,736.20 ,1653.54 ,37.60681328,127.0272803,34,1,0,1,0,107160,4377,24119,274,10713,성북구,537021.78,24,820
1871,1872,2022,6,세곡,0.013266667,0.035233333,0.36,0.002066667,23.73333333,11.16666667,서울 강남구 밤고개로 337 (세곡사거리),2,1246.06 ,801.01 ,804.99 ,1126.31 ,1425.57 ,1220.74 ,664.63 ,1034.43 ,1127.29 ,705.99 ,1011.88 ,1192.26 ,1438.60 ,1046.21 ,802.92 ,1617.09 ,37.46408289,127.1090843,23,1,0,0,0,226229,4911,16001,456,15473,강남구,4870050.5,36,1323.5
1872,1873,2022,6,송파구,0.014166667,0.0355,0.34,0.002033333,24.13333333,13.4,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),2,1341.85 ,684.51 ,704.59 ,1058.14 ,1262.61 ,1014.88 ,777.95 ,1094.29 ,1222.45 ,636.19 ,862.20 ,1208.84 ,1287.75 ,1081.73 ,990.40 ,1668.78 ,37.50272901,127.0925211,14,1,0,1,0,212478,6270,20056,695,30400,송파구,1853951.27,24,922.5
1873,1874,2022,6,신촌로,0.025666667,0.028366667,0.453333333,0.0027,32.06666667,13.26666667,서울 마포구 노고산동 57-62 (신촌역 7번 출구),2,875.77 ,498.08 ,1080.70 ,1124.21 ,1158.40 ,949.69 ,603.50 ,882.31 ,840.33 ,473.89 ,1573.98 ,1277.36 ,1175.89 ,957.96 ,715.90 ,1524.08 ,37.55517177,126.9361424,18,1,0,1,0,105514,3541,17577,380,11975,마포구,1014426.64,23,712.5
1874,1875,2022,6,양천구,0.012466667,0.0325,0.326666667,0.002133333,22.9,11.46666667,서울 양천구 중앙로52길 56 신정4동 문화센터,2,994.65 ,666.13 ,523.22 ,669.82 ,840.77 ,828.14 ,625.05 ,885.05 ,881.93 ,584.74 ,632.21 ,760.82 ,968.55 ,862.69 ,759.61 ,1404.24 ,37.52597518,126.8566021,13,0,0,1,0,131826,4282,13112,700,14574,양천구,624155.55,21,645.5
1875,1876,2022,6,영등포구,0.014833333,0.034566667,0.35,0.002333333,21.6,12.36666667,서울 영등포구 당산로 123 영등포구청 (당산동3가),2,786.73 ,351.98 ,680.78 ,1244.78 ,1100.36 ,904.22 ,662.51 ,942.39 ,792.58 ,335.96 ,887.26 ,1210.01 ,944.77 ,809.30 ,766.34 ,1409.06 ,37.52596316,126.8963671,8,1,1,1,0,121036,4365,15570,1202,19096,영등포구,1967085.24,23,644.5
1876,1877,2022,6,영등포로,0.0242,0.027633333,0.42,0.002666667,24.4,12.7,서울 영등포구 영중로 37 (영등포시장사거리),1,786.73 ,351.98 ,680.78 ,1244.78 ,1100.36 ,904.22 ,662.51 ,942.39 ,792.58 ,335.96 ,887.26 ,1210.01 ,944.77 ,809.30 ,766.34 ,1409.06 ,37.51948008,126.9047117,9,1,0,1,0,121036,4365,15570,1202,19096,영등포구,1967085.24,23,644.5
1877,1878,2022,6,올림픽공원,0.012433333,0.040133333,0.366666667,0.002633333,22.53333333,13.63333333,서울 송파구 올림픽로 424 (서울역사편찬원),2,1341.85 ,684.51 ,704.59 ,1058.14 ,1262.61 ,1014.88 ,777.95 ,1094.29 ,1222.45 ,636.19 ,862.20 ,1208.84 ,1287.75 ,1081.73 ,990.40 ,1668.78 ,37.5203397,127.1155179,17,1,0,1,0,212478,6270,20056,695,30400,송파구,1853951.27,24,922.5
1878,1879,2022,6,용산구,0.0159,0.039533333,0.31,0.003033333,22.46666667,13.96666667,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,2,483.84 ,235.21 ,548.54 ,764.67 ,746.49 ,625.86 ,430.28 ,607.24 ,452.99 ,219.93 ,674.07 ,827.05 ,684.79 ,596.30 ,505.93 ,1028.27 ,37.53485709,127.0002687,49,0,0,1,0,66879,2125,15819,155,6542,용산구,1239146.6,24,718.5
1879,1880,2022,6,은평구,0.010333333,0.036133333,0.356666667,0.002133333,23.7,16.6,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),2,1076.47 ,597.20 ,752.07 ,910.31 ,1110.96 ,1030.76 ,841.89 ,1288.72 ,977.04 ,543.23 ,942.18 ,1072.75 ,1154.99 ,1144.94 ,1052.93 ,2248.55 ,37.60987179,126.9343249,33,1,1,0,0,117160,4341,19609,356,12479,은평구,475273.05,32,1210.5
1880,1881,2022,6,자연사박물관,0.0113,0.042666667,0.396666667,0.0019,19.33333333,9.833333333,서울 서대문구 연희로32길 51 (서대문자연사박물관),2,832.47 ,407.22 ,1003.88 ,891.76 ,977.07 ,887.01 ,663.27 ,998.13 ,843.32 ,419.90 ,1632.72 ,1027.33 ,948.33 ,947.61 ,829.11 ,1738.42 ,37.57675199,126.9378582,75,0,0,1,0,78561,2776,13443,437,7991,서대문구,502798.77,12,358.5
1881,1882,2022,6,정릉로,0.028566667,0.028466667,0.386666667,0.0023,26.96666667,13.9,서울 성북구 돈암동 8-164번지,1,886.85 ,494.88 ,879.10 ,671.78 ,779.80 ,817.92 ,601.12 ,974.10 ,799.61 ,437.67 ,1207.60 ,729.09 ,835.20 ,856.55 ,736.20 ,1653.54 ,37.60352172,127.0259508,34,1,0,1,0,107160,4377,24119,274,10713,성북구,537021.78,24,820
1882,1883,2022,6,종로,0.019633333,0.027766667,0.43,0.002966667,23.66666667,11.63333333,서울 종로구 종로 169 (종묘주차장 앞),1,291.97 ,161.09 ,514.62 ,452.04 ,471.69 ,495.37 ,365.65 ,528.22 ,267.35 ,159.47 ,684.91 ,423.50 ,432.71 ,443.11 ,395.11 ,840.39 ,37.57091931,126.9965554,21,1,1,1,0,41663,3580,12997,257,5033,종로구,1330953.04,24,634.5
1883,1884,2022,6,종로구,0.013166667,0.036633333,0.37,0.002833333,32.7,12.66666667,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",2,291.97 ,161.09 ,514.62 ,452.04 ,471.69 ,495.37 ,365.65 ,528.22 ,267.35 ,159.47 ,684.91 ,423.50 ,432.71 ,443.11 ,395.11 ,840.39 ,37.57206117,127.0050313,20,0,0,1,0,41663,3580,12997,257,5033,종로구,1330953.04,24,634.5
1884,1885,2022,6,중구,0.016566667,0.034933333,0.343333333,0.003066667,18.83333333,12.33333333,서울 중구 덕수궁길 15 시청서소문별관 3동,2,317.46 ,138.16 ,433.30 ,574.00 ,598.75 ,496.60 ,347.93 ,490.11 ,288.41 ,123.55 ,601.14 ,589.98 ,512.34 ,428.62 ,399.54 ,767.56 ,37.56455419,126.9756136,31,1,0,1,0,48848,2906,14270,248,6917,중구,2077956.54,23,779.5
1885,1886,2022,6,중랑구,0.0133,0.037866667,0.3,0.0027,23.36666667,12.4,서울 중랑구 용마산로 369 건강가정지원센터,2,818.16 ,401.56 ,653.28 ,859.90 ,912.08 ,862.52 ,777.20 ,1143.38 ,758.91 ,365.05 ,770.81 ,915.71 ,850.54 ,962.46 ,958.59 ,1802.04 ,37.58491272,127.0940363,37,1,0,1,0,95965,4107,25315,522,14868,중랑구,390557.34,23,848.5
1886,1887,2022,6,천호대로,0.023866667,0.029233333,0.36,0.002633333,27.86666667,12.8,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),1,1122.56 ,635.54 ,672.72 ,920.11 ,1133.04 ,977.01 ,851.11 ,1229.51 ,988.66 ,545.96 ,792.42 ,1019.53 ,1199.00 ,1065.95 ,1061.83 ,1910.45 ,37.53415608,127.1393358,20,1,0,1,0,132444,4439,17522,406,14994,강동구,752477.98,26,892
1887,1888,2022,6,청계천로,0.0195,0.0301,0.386666667,0.003133333,26.23333333,13.13333333,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),2,317.46 ,138.16 ,433.30 ,574.00 ,598.75 ,496.60 ,347.93 ,490.11 ,288.41 ,123.55 ,601.14 ,589.98 ,512.34 ,428.62 ,399.54 ,767.56 ,37.56863811,126.9981855,19,1,0,1,0,48848,2906,14270,248,6917,중구,2077956.54,23,779.5
1888,1889,2022,6,한강대로,0.0225,0.0206,0.453333333,0.003133333,33.13333333,14.7,서울 용산구 한강대로 405 (서울역 앞),2,483.84 ,235.21 ,548.54 ,764.67 ,746.49 ,625.86 ,430.28 ,607.24 ,452.99 ,219.93 ,674.07 ,827.05 ,684.79 ,596.30 ,505.93 ,1028.27 ,37.5548376,126.9717326,26,1,0,1,0,66879,2125,15819,155,6542,용산구,1239146.6,24,718.5
1889,1890,2022,6,항동,0.0125,0.0319,0.456666667,0.002,20.63333333,9.2,서울 구로구 연동로 240 (푸른수목원 내),2,953.81 ,421.64 ,662.33 ,1161.51 ,1147.27 ,1001.32 ,817.98 ,1105.13 ,936.00 ,407.11 ,847.23 ,1095.25 ,971.37 ,948.32 ,933.22 ,1664.49 ,37.48196844,126.8236695,24,1,1,1,0,123365,5262,15093,443,16891,구로구,695321.22,20,790.5
1890,1891,2022,6,행주,0.010566667,0.0325,0.233333333,0.001766667,21.7,9.3,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),2,1090.00 ,1340.00 ,1601.00 ,2109.00 ,2737.00 ,2682.00 ,2382.00 ,1483.00 ,1038.00 ,1235.00 ,1322.00 ,1777.00 ,2118.00 ,2249.00 ,2231.00 ,1965.00 ,37.60908701,126.7863203,19,0,1,0,1,0,0,0,0,0,고촌읍,,,
1891,1892,2022,6,화랑로,0.027766667,0.0294,0.39,0.002366667,23.86666667,14.4,서울 노원구 화랑로 429 태능입구역 8번 출구,1,1069.24 ,705.81 ,953.45 ,804.14 ,960.85 ,1051.51 ,842.97 ,1306.30 ,1044.04 ,666.90 ,1046.73 ,909.59 ,1085.62 ,1221.30 ,1071.89 ,2242.16 ,37.6177942,127.0751588,19,1,0,1,0,134702,4711,15358,475,12598,노원구,467794.46,24,941.5
1892,1893,2022,7,강남구,0.017451613,0.039967742,0.335483871,0.003064516,25.93548387,16.51612903,서울 강남구 학동로 426 강남구청 별관 1동,2,1189.09 ,763.17 ,830.19 ,1105.90 ,1392.69 ,1194.07 ,647.22 ,1005.62 ,1080.32 ,674.93 ,1022.37 ,1166.51 ,1413.63 ,1027.47 ,773.65 ,1562.22 ,37.51796816,127.0470598,29,1,0,1,0,226465,4877,16039,466,15579,강남구,4870050.5,39,881
1893,1894,2022,7,강남대로,0.025612903,0.031322581,0.509677419,0.00183871,23.51612903,13.38709677,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),2,1134.67 ,615.62 ,743.55 ,892.39 ,1159.44 ,1040.21 ,606.72 ,932.67 ,1058.84 ,578.56 ,829.45 ,958.07 ,1200.78 ,927.41 ,717.44 ,1439.85 ,37.48182784,127.0359572,28,1,1,1,0,156045,4095,11806,424,15937,서초구,2611032.78,25,562
1894,1895,2022,7,강변북로,0.028806452,0.022516129,0.564516129,0.00183871,23.83870968,14.22580645,서울 성동구 강변북로 257 한강사업본부 옆,1,650.07 ,267.63 ,860.66 ,801.34 ,806.98 ,660.92 ,529.63 ,705.32 ,623.86 ,270.26 ,1099.04 ,872.23 ,759.78 ,685.34 ,606.49 ,1168.83 ,37.53896166,127.0416039,16,1,1,1,1,91762,3062,17326,283,10844,성동구,894247.01,26,521
1895,1896,2022,7,강서구,0.014096774,0.041967742,0.380645161,0.002967742,26.51612903,18.61290323,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,2,1084.99 ,491.90 ,667.62 ,1183.39 ,1165.05 ,873.50 ,743.15 ,1122.99 ,1025.45 ,452.63 ,878.11 ,1273.60 ,1102.21 ,899.48 ,915.76 ,1784.80 ,37.54466973,126.8351791,20,0,0,1,0,178998,6211,18357,635,21443,강서구,1016439.14,22,395
1896,1897,2022,7,공항대로,0.024322581,0.033419355,0.370967742,0.002741935,29.83870968,17.22580645,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,2,1084.99 ,491.90 ,667.62 ,1183.39 ,1165.05 ,873.50 ,743.15 ,1122.99 ,1025.45 ,452.63 ,878.11 ,1273.60 ,1102.21 ,899.48 ,915.76 ,1784.80 ,37.55964945,126.8287913,9,1,0,1,0,178998,6211,18357,635,21443,강서구,1016439.14,22,395
1897,1898,2022,7,관악구,0.014483871,0.034483871,0.377419355,0.002935484,29.32258065,17.80645161,서울 관악구 신림동길 14 신림동 주민센터,2,566.41 ,280.78 ,1029.66 ,1378.51 ,934.32 ,782.08 ,577.17 ,938.04 ,575.38 ,277.98 ,1321.74 ,1144.36 ,779.79 ,736.28 ,697.52 ,1424.90 ,37.487396,126.9271139,20,0,0,1,0,102495,3821,21712,334,11692,관악구,473021.41,26,587
1898,1899,2022,7,광진구,0.011774194,0.034612903,0.390322581,0.002903226,26,16.64516129,서울 광진구 광나루로 571 구의 아리수정수센터,2,706.79 ,378.52 ,807.83 ,967.32 ,917.44 ,866.53 ,664.21 ,907.50 ,740.90 ,409.03 ,1047.23 ,1063.19 ,946.82 ,890.03 ,805.98 ,1412.11 ,37.54594731,127.0929507,40,0,1,1,0,84015,2861,19050,373,12073,광진구,585258.72,14,296.5
1899,1900,2022,7,구로구,0.011354839,0.039967742,0.341935484,0.002225806,21.35483871,11.77419355,서울 구로구 가마산로 27길 45 구로고등학교,2,922.46 ,407.30 ,659.15 ,1143.54 ,1133.85 ,988.13 ,799.40 ,1068.51 ,907.16 ,394.76 ,840.14 ,1080.14 ,954.54 ,932.07 ,909.80 ,1617.12 ,37.49884008,126.8903092,10,0,0,1,0,123423,5214,15122,441,16892,구로구,695321.22,25,447
1900,1901,2022,7,금천구,0.014709677,0.039870968,0.322580645,0.003129032,24.48387097,16.67741935,서울 금천구 금하로21길 20 시흥5동 주민센터,2,562.84 ,266.53 ,511.68 ,845.58 ,765.69 ,738.03 ,628.65 ,830.22 ,528.81 ,262.55 ,597.09 ,805.52 ,652.81 ,708.51 ,703.45 ,1232.56 ,37.45233457,126.9080537,25,0,0,1,0,74110,3564,11686,275,13241,금천구,591185.18,25,517.5
1901,1902,2022,7,남산,0.017967742,0.041935484,0.325806452,0.001677419,20.64516129,10.4516129,서울 용산구 남산공원길 103 (서울타워 별관 2층),2,454.11 ,220.79 ,543.71 ,753.85 ,724.38 ,610.37 ,419.60 ,584.07 ,430.73 ,209.74 ,650.79 ,813.61 ,659.74 ,583.01 ,488.52 ,983.25 ,37.5511821,126.9876498,260,0,1,0,0,66767,2129,15739,157,6374,용산구,1239146.6,28,470
1902,1903,2022,7,노원구,0.010967742,0.038451613,0.35483871,0.001548387,23,14.90322581,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),2,1016.89 ,671.88 ,924.21 ,790.37 ,938.18 ,1026.01 ,821.32 ,1262.34 ,989.00 ,632.19 ,1003.24 ,890.84 ,1056.32 ,1195.42 ,1046.18 ,2169.44 ,37.65748313,127.0678641,30,0,0,1,0,134740,4707,15386,472,12597,노원구,467794.46,24,540.5
1903,1904,2022,7,도봉구,0.008709677,0.034064516,0.283870968,0.001548387,19.74193548,11.74193548,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,2,725.69 ,400.76 ,600.91 ,585.76 ,700.15 ,717.69 ,692.83 ,1092.13 ,626.23 ,347.31 ,661.74 ,647.48 ,694.58 ,841.74 ,852.61 ,1725.25 ,37.6542176,127.0290801,67,0,1,0,0,81677,3308,13298,333,10502,도봉구,296879.29,12,269.5
1904,1905,2022,7,도산대로,0.020483871,0.031451613,0.435483871,0.002032258,27.61290323,14.06451613,서울 강남구 도산대로 104 신사역2번출구 앞,2,1189.09 ,763.17 ,830.19 ,1105.90 ,1392.69 ,1194.07 ,647.22 ,1005.62 ,1080.32 ,674.93 ,1022.37 ,1166.51 ,1413.63 ,1027.47 ,773.65 ,1562.22 ,37.51607746,127.0203412,24,1,0,1,0,226465,4877,16039,466,15579,강남구,4870050.5,39,881
1905,1906,2022,7,동작구,0.012612903,0.03983871,0.274193548,0.002483871,27.51612903,18.4516129,서울 동작구 사당로16아길 6 사당4동 주민센터,2,868.48 ,408.37 ,924.70 ,1026.24 ,958.55 ,874.58 ,648.18 ,1073.39 ,832.36 ,384.36 ,1168.34 ,1043.60 ,937.43 ,880.03 ,858.14 ,1721.57 ,37.48097575,126.9716337,26,0,0,1,0,95258,2734,14011,358,8188,동작구,560523.28,27,505
1906,1907,2022,7,마포아트센터,0.015096774,0.045806452,0.341935484,0.002548387,23.67741935,13.19354839,서울 마포구 대흥로20길 28 (마포아트센터),2,840.27 ,477.30 ,1054.47 ,1105.96 ,1127.14 ,929.61 ,592.35 ,854.09 ,799.75 ,450.98 ,1504.10 ,1253.82 ,1140.39 ,939.36 ,696.79 ,1474.42 ,37.54990609,126.9455338,17,1,0,1,0,105621,3535,16047,386,12039,마포구,1014426.64,25,393.5
1907,1908,2022,7,북한산,0.005709677,0.032774194,0.248387097,0.002,20.48387097,12.51612903,서울 강북구 삼양로 181길 387 (우이령 전경대 위),2,722.87 ,396.56 ,699.51 ,695.33 ,824.39 ,878.55 ,719.16 ,1303.89 ,672.99 ,370.44 ,925.34 ,719.94 ,798.49 ,963.09 ,917.12 ,2127.37 ,37.67901408,127.002294,114,0,1,0,0,63218,3232,18000,231,8634,강북구,289940.26,14,283
1908,1909,2022,7,서대문구,0.010677419,0.036645161,0.429032258,0.002354839,21.61290323,12.03225806,서울 서대문구 세검정로4길 32 (홍제3동 주민센터),2,797.90 ,392.45 ,944.78 ,866.33 ,951.63 ,864.22 ,647.94 ,960.78 ,800.30 ,398.83 ,1502.40 ,1008.30 ,932.99 ,925.12 ,805.22 ,1675.28 ,37.59376657,126.9496911,44,0,0,1,0,78655,2757,13512,440,7987,서대문구,502798.77,12,202.5
1909,1910,2022,7,서울숲,0.01283871,0.031935484,0.574193548,0.001967742,22.48387097,9.580645161,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),2,650.07 ,267.63 ,860.66 ,801.34 ,806.98 ,660.92 ,529.63 ,705.32 ,623.86 ,270.26 ,1099.04 ,872.23 ,759.78 ,685.34 ,606.49 ,1168.83 ,37.54307015,127.0417991,12,0,1,0,0,91762,3062,17326,283,10844,성동구,894247.01,26,521
1910,1911,2022,7,서초구,0.015516129,0.038322581,0.361290323,0.002096774,22.38709677,13.12903226,서울 서초구 신반포로15길 16 반포 2동 주민센터,2,1134.67 ,615.62 ,743.55 ,892.39 ,1159.44 ,1040.21 ,606.72 ,932.67 ,1058.84 ,578.56 ,829.45 ,958.07 ,1200.78 ,927.41 ,717.44 ,1439.85 ,37.50458542,126.9944717,10,0,0,1,0,156045,4095,11806,424,15937,서초구,2611032.78,25,562
